query_img_id,gt_lat,gt_lon,nearest_gallery_img_id,nearest_gallery_lat,nearest_gallery_lon,nearest_haversine_km
1100269292_a7e742b120_1092_9729483@N02.jpg,37.716107,-97.410605,31/50/6088224936.jpg,37.71567,-97.410893,0.05474813141966421
1101090129_d124208854_1241_33463080@N00.jpg,13.372585,103.856849,fa/72/5182099847.jpg,13.372752,103.856849,0.01847582738736956
1102966083_dcc68a51a6_1086_70323761@N00.jpg,40.743066,-74.00691,4a/fb/9508286850.jpg,40.743205,-74.007125,0.023833111910030843
1103229007_c58a9a332f_1359_70323761@N00.jpg,40.739303,-74.0072,f7/3e/1397468026.jpg,40.739331,-74.007275,0.007056881034485079
1103239315_41b27d754d_1309_70323761@N00.jpg,40.739303,-74.0072,f7/3e/1397468026.jpg,40.739331,-74.007275,0.007056881034485079
1104068861_5792a115db_1369_33463080@N00.jpg,13.372585,103.856849,fa/72/5182099847.jpg,13.372752,103.856849,0.01847582738736956
1105517140_f7dc56cff4_1162_78247883@N00.jpg,43.510308,16.440095,4a/35/7814628708.jpg,43.509833,16.440166,0.053085153703711835
1106080815_b1340dffa7_1276_33463080@N00.jpg,13.372585,103.856849,fa/72/5182099847.jpg,13.372752,103.856849,0.01847582738736956
1106682564_0b76ef20a3_1279_33463080@N00.jpg,13.372585,103.856849,fa/72/5182099847.jpg,13.372752,103.856849,0.01847582738736956
1107083216_76603676a9_1295_82622473@N00.jpg,41.100957,28.999614,f3/3a/512754299.jpg,41.100892,28.999614,0.007218630846921662
1107115193_7896b8d656_1300_33463080@N00.jpg,13.372585,103.856849,fa/72/5182099847.jpg,13.372752,103.856849,0.01847582738736956
1107468192_3e8b9b43cf_1369_82622473@N00.jpg,41.100957,28.999614,f3/3a/512754299.jpg,41.100892,28.999614,0.007218630846921662
1107858999_36eae1fedb_1208_82927779@N00.jpg,-13.311708,48.115938,e3/51/12640499565.jpg,-13.270689,48.176808,8.006058645816854
110797780_a8d74f0204_52_18684820@N00.jpg,13.735383,100.500183,13/cf/2942844880.jpg,13.734549,100.500354,0.09410646467400435
110799609_43e51fc1e5_54_18684820@N00.jpg,13.735383,100.500183,13/cf/2942844880.jpg,13.734549,100.500354,0.09410646467400435
110800551_ff744a8b6d_44_18684820@N00.jpg,13.735383,100.500183,13/cf/2942844880.jpg,13.734549,100.500354,0.09410646467400435
110803310_55c8da43bd_53_18684820@N00.jpg,13.735383,100.500183,13/cf/2942844880.jpg,13.734549,100.500354,0.09410646467400435
1108114251_b09d32f32a_1036_77235581@N00.jpg,58.208677,-6.391725,ef/31/10439527793.jpg,58.208728,-6.391511,0.01380369563678179
1108236217_688d857d7c_1394_77235581@N00.jpg,58.20312,-6.379559,fe/bf/2629229706.jpg,58.205444,-6.381611,0.2855861763480994
1108575839_3bdfce931b_1212_82927779@N00.jpg,-13.313244,48.154502,e3/51/12640499565.jpg,-13.270689,48.176808,5.29216739649331
1108895380_03c3a1a1f6_1090_77235581@N00.jpg,58.20312,-6.379559,fe/bf/2629229706.jpg,58.205444,-6.381611,0.2855861763480994
1109483936_4456a4f0df_1196_82927779@N00.jpg,-13.31325,48.154488,e3/51/12640499565.jpg,-13.270689,48.176808,5.2934508409174725
111013518_cc990d42cf_51_36948083@N00.jpg,13.426188,103.85848,d5/49/63052808.jpg,13.426021,103.85921,0.08118684051585177
1112035723_0a63e75d0e_1114_33463080@N00.jpg,13.372585,103.856849,fa/72/5182099847.jpg,13.372752,103.856849,0.01847582738736956
1113782494_f10808f500_1298_33463080@N00.jpg,13.819994,104.714298,97/9b/8304428216.jpg,13.81777,104.699111,1.6603230601871821
1113980485_7ac3e8a2c6_1138_33463080@N00.jpg,13.819994,104.714298,97/9b/8304428216.jpg,13.81777,104.699111,1.6603230601871821
1114595220_0a81197afd_1338_33463080@N00.jpg,13.819994,104.714298,97/9b/8304428216.jpg,13.81777,104.699111,1.6603230601871821
1115259191_b14c332c87_1325_33463080@N00.jpg,13.372585,103.856849,fa/72/5182099847.jpg,13.372752,103.856849,0.01847582738736956
1115274018_d6c2c821d1_1382_33463080@N00.jpg,13.372585,103.856849,fa/72/5182099847.jpg,13.372752,103.856849,0.01847582738736956
1117136365_5948288020_1413_33463080@N00.jpg,11.824005,104.744682,5f/2a/1475339805.jpg,11.820645,104.746055,0.4006706306653405
1117496242_4cf8c11162_1012_33463080@N00.jpg,11.580858,104.921321,14/a7/1668380438.jpg,11.581195,104.921836,0.06741485615396862
1117586944_cc641006da_1329_75653366@N00.jpg,13.743908,100.488917,f3/0c/4340658022.jpg,13.743887,100.488896,0.00324906831748395
1117715992_d0a96a4caa_1337_75653366@N00.jpg,13.743908,100.488917,f3/0c/4340658022.jpg,13.743887,100.488896,0.00324906831748395
1118479971_9ad6008b4f_1327_82927779@N00.jpg,-13.400983,48.270638,c3/11/5813258164.jpg,-13.404732,48.275299,0.6533560219849416
1119125029_545a19a16b_1428_82927779@N00.jpg,-13.313916,48.153652,e3/51/12640499565.jpg,-13.270689,48.176808,5.400582400823211
1119257150_4ac3eebadf_1032_82927779@N00.jpg,-13.313369,48.154238,e3/51/12640499565.jpg,-13.270689,48.176808,5.317568918430139
1119668171_48a230b741_1404_82927779@N00.jpg,-13.316188,48.151458,e3/51/12640499565.jpg,-13.270689,48.176808,5.734376701070557
1120309050_e71f17aeb3_1128_82927779@N00.jpg,-13.313252,48.154486,e3/51/12640499565.jpg,-13.270689,48.176808,5.2937466726412445
1121659017_07efbb5264_1399_93455345@N00.jpg,43.137069,131.929321,d1/40/5864877198.jpg,43.136337,131.938733,0.7700659761018532
1123241881_4bf8ae2419_1016_33463080@N00.jpg,10.591433,103.764495,ec/c7/380078873.jpg,10.516505,103.73497,8.895599839288021
1125007623_477d5426e9_1379_93455345@N00.jpg,37.331948,136.785278,22/42/4593863284.jpg,37.350533,136.79245,2.158326437213064
1125649897_d94e38d2b5_1327_96332550@N00.jpg,35.416684,-95.714607,71/2f/893930434.jpg,35.446494,-95.599368,10.974645144237995
1125852220_b13d685cea_1111_93455345@N00.jpg,36.087118,136.221542,ff/40/5767218473.jpg,36.08775,136.226005,0.40802738049179177
1126734821_cbf0860b66_1080_30571787@N00.jpg,51.506605,-0.081367,a3/58/5735653465.jpg,51.506605,-0.081346,0.0014580400523445944
113446159_010a80fd72_54_50994135@N00.jpg,55.856997,-4.263124,74/b3/3086742409.jpg,55.857129,-4.26328,0.017647432527265052
1134826966_548613fd5d_1359_30571787@N00.jpg,51.597827,-0.238491,51/aa/13018104424.jpg,51.59769,-0.238695,0.02078820909577881
1136685211_813651b657_1140_22941966@N00.jpg,45.001269,-93.273346,1d/f1/5324147261.jpg,45.00032,-93.27341,0.10558472324162863
113820435_b8d6945a79_56_87434398@N00.jpg,43.480577,-72.386426,59/6a/6021305985.jpg,43.48002,-72.386496,0.06214245914709056
113820995_a4ce685a48_51_87434398@N00.jpg,43.137445,-72.500581,4c/da/4785526428.jpg,43.138833,-72.507834,0.6099049200637047
113822018_7975267242_49_87434398@N00.jpg,44.540262,-72.524313,fd/30/27561603.jpg,44.542404,-72.525764,0.26448757255690797
113823369_54ebe138ba_38_87434398@N00.jpg,42.762137,-72.513799,89/d2/11694308693.jpg,42.782551,-72.52382,2.4115009679145687
113823452_c141b6ee5c_36_87434398@N00.jpg,42.762137,-72.513799,89/d2/11694308693.jpg,42.782551,-72.52382,2.4115009679145687
113833447_7e18ad9cf1_42_87434398@N00.jpg,44.57578,-72.295816,92/ab/3781768576.jpg,44.581175,-72.295532,0.5999356782388494
113861643_a1febd9dd0_45_87434398@N00.jpg,42.929907,-72.578473,e0/6c/628852098.jpg,42.937166,-72.572833,0.9285780684369127
113879033_bfd1de651d_49_87434398@N00.jpg,44.723076,-73.294,ff/3f/2799553841.jpg,44.723747,-73.292713,0.1263190062196009
113885544_d7fbd527c6_48_87434398@N00.jpg,42.889674,-72.952909,70/cc/13886169414.jpg,42.870841,-72.919746,3.4231478392521253
113900033_9051f51fbb_52_87434398@N00.jpg,43.147591,-73.199415,9b/18/8213371985.jpg,43.104398,-73.21993,5.08062986605175
113907854_ac0a856b31_53_87434398@N00.jpg,43.963538,-73.207998,5c/b6/3325546015.jpg,43.970733,-73.207006,0.8034018631306064
113910978_c1353d9035_55_87434398@N00.jpg,44.421704,-72.850384,44/bb/6716714277.jpg,44.42118,-72.850257,0.059098963634804
113912238_2a4c51a668_43_87434398@N00.jpg,43.891459,-72.490625,5e/c1/1493342743.jpg,43.891336,-72.492341,0.13856026268275584
1143703719_b8942ef862_1094_70323761@N00.jpg,40.721664,-74.038297,e3/b2/6926419782.jpg,40.721924,-74.038356,0.02929976533774376
114862608_ba258c245d_50_82927779@N00.jpg,-24.74995,25.7944,ee/64/3861833536.jpg,-24.756496,25.816497,2.349801020453238
114868308_3bf8f90326_46_82927779@N00.jpg,-24.74995,25.7944,ee/64/3861833536.jpg,-24.756496,25.816497,2.349801020453238
1155935557_5d22312c46_1219_41894197861@N01.jpg,40.418993,-3.6922,30/8a/2040825830.jpg,40.418985,-3.69221,0.0012285912283100664
115638799_b6b6e74e07_53_88483799@N00.jpg,39.397726,-76.597608,37/75/6721335809.jpg,39.396938,-76.602172,0.40275872573050947
1156773764_43e2a07c5b_1180_41894197861@N01.jpg,40.416453,-3.700203,ee/58/3985228826.jpg,40.41653,-3.70016,0.009296581112852838
116048252_e64be89628_54_88483799@N00.jpg,39.397726,-76.597608,37/75/6721335809.jpg,39.396938,-76.602172,0.40275872573050947
117005476_0584800acc_50_69212252@N00.jpg,41.940507,-87.640589,49/1b/13395551245.jpg,41.940155,-87.640373,0.04300537701637324
1172480740_81de303685_1003_36093984@N00.jpg,40.765071,-111.842365,18/b8/11518206373.jpg,40.763425,-111.842256,0.1830187834712884
117397326_1aaf6dac8d_19_18684820@N00.jpg,10.784407,106.680679,f6/f7/329901071.jpg,10.785419,106.682739,0.25157120561985197
117400305_1dea9da931_46_18684820@N00.jpg,10.784407,106.680679,f6/f7/329901071.jpg,10.785419,106.682739,0.25157120561985197
117407151_e5ab0fb208_53_18684820@N00.jpg,10.784407,106.680679,f6/f7/329901071.jpg,10.785419,106.682739,0.25157120561985197
117409880_be8da6a355_37_18684820@N00.jpg,10.784407,106.680679,f6/f7/329901071.jpg,10.785419,106.682739,0.25157120561985197
117415082_1349ec00bd_53_18684820@N00.jpg,10.784407,106.680679,f6/f7/329901071.jpg,10.785419,106.682739,0.25157120561985197
117418457_244e0d7f56_46_18684820@N00.jpg,10.784407,106.680679,f6/f7/329901071.jpg,10.785419,106.682739,0.25157120561985197
1177618026_9cf484ed83_1039_10976003@N07.jpg,39.051451,-94.480361,7e/df/451641583.jpg,39.05146,-94.480447,0.00751122213249097
118131355_5451e9534a_56_18684820@N00.jpg,13.735383,100.500183,13/cf/2942844880.jpg,13.734549,100.500354,0.09410646467400435
118132126_bbbcb867a9_54_18684820@N00.jpg,13.735383,100.500183,13/cf/2942844880.jpg,13.734549,100.500354,0.09410646467400435
118134421_9ec58cf95a_35_18684820@N00.jpg,13.735383,100.500183,13/cf/2942844880.jpg,13.734549,100.500354,0.09410646467400435
118150932_baf301f1d2_34_18684820@N00.jpg,13.735383,100.500183,13/cf/2942844880.jpg,13.734549,100.500354,0.09410646467400435
118159659_c2cc29c6a1_52_18684820@N00.jpg,13.735383,100.500183,13/cf/2942844880.jpg,13.734549,100.500354,0.09410646467400435
1182903598_51bdaa7836_1385_15376845@N00.jpg,41.947553,-72.691576,50/6a/8496459257.jpg,41.947824,-72.691876,0.039049192485119524
1182926817_f5c931db2b_1109_15376845@N00.jpg,41.947553,-72.691576,50/6a/8496459257.jpg,41.947824,-72.691876,0.039049192485119524
1183171295_73c6565f16_1175_47311799@N00.jpg,44.499489,11.34392,7e/e2/4172957816.jpg,44.49947,11.34401,0.007462618835343567
118469151_65ad932ce3_48_41894197861@N01.jpg,51.494797,-0.195007,32/91/4328108458.jpg,51.49456,-0.195372,0.03657641871036688
118489811_f07bfb2347_53_41894197861@N01.jpg,51.499473,-0.119862,9e/ea/254084526.jpg,51.499523,-0.120044,0.0138084289759128
118498673_8e6fd335d3_42_41894197861@N01.jpg,51.499473,-0.119862,9e/ea/254084526.jpg,51.499523,-0.120044,0.0138084289759128
118511568_34404be213_49_41894197861@N01.jpg,51.499473,-0.119862,9e/ea/254084526.jpg,51.499523,-0.120044,0.0138084289759128
118549043_489c2a4b3e_56_41894197861@N01.jpg,51.494583,-0.202045,0a/24/6800032865.jpg,51.493,-0.203167,0.19258910526799378
118556934_32ccc0ff16_42_41894197861@N01.jpg,51.494583,-0.202045,0a/24/6800032865.jpg,51.493,-0.203167,0.19258910526799378
1185635638_4d58194376_1126_15376845@N00.jpg,41.962066,-72.745124,fb/6f/2430903397.jpg,41.954878,-72.736186,1.0892694812325312
1185751817_d2918624dc_1084_47311799@N00.jpg,45.49075,10.607771,b6/88/2702192881.jpg,45.490825,10.608158,0.0313794838204102
118594842_b32034ba4c_50_41894197861@N01.jpg,47.459897,8.549766,0c/6d/5456091674.jpg,47.459607,8.552169,0.1840352650120146
118654486_9f20d0ae96_21_18684820@N00.jpg,13.735383,100.500183,13/cf/2942844880.jpg,13.734549,100.500354,0.09410646467400435
1187469358_26459f74ff_1070_43616936@N00.jpg,42.346571,-71.097228,27/9b/223605886.jpg,42.346583,-71.097249,0.0021842717610036162
1190585699_2de6e84746_1076_47311799@N00.jpg,45.442037,10.998301,fa/99/4311911609.jpg,45.442059,10.99829,0.0025921281162495976
